city,state_slug,population
Stillwater,ny,1754
Clymer,ny,1753
Moretown,vt,1753
Patterson Tract,ca,1752
Coushatta,la,1752
Oberlin,la,1752
Andrews,nc,1752
Cambridge City,in,1751
Port Barre,la,1751
Camino,ca,1750
Punta Rassa,fl,1750
Keeseville,ny,1750
Fort Hancock,tx,1750
Mona,ut,1750
King,wi,1750
Mariano Colón,pr,1749
Alum Creek,wv,1749
Eaton,in,1748
Myersville,md,1748
Sardis,ms,1748
Johnsonville,tn,1748
Mart,tx,1748
Knollwood,il,1747
Henniker,nh,1747
Loretto,tn,1747
Fairlea,wv,1747
Lebanon Junction,ky,1746
South Bend,wa,1746
Fennville,mi,1745
Lyme,nh,1745
Pirtleville,az,1744
Gallatin,mo,1744
Mexico,me,1743
Maple Plain,mn,1743
Freeport,pa,1743
North Puyallup,wa,1743
Evart,mi,1742
Roundup,mt,1742
Questa,nm,1742
Rock Hill,ny,1742
Pleasant Grove,oh,1742
Gruetli-Laager,tn,1742
Kearny,az,1741
Vevay,in,1741
South Floral Park,ny,1741
Woodville,ca,1740
Pocahontas,ia,1740
Henderson,la,1740
Ada,mn,1740
Searles Valley,ca,1739
Seeley,ca,1739
Rome,il,1738
West Falmouth,ma,1738
Allegany,ny,1738
Brownsville,or,1738
Goldthwaite,tx,1738
Zolfo Springs,fl,1737
Lampeter,pa,1737
Mayfield,pa,1737
Edgerton,ks,1736
Duquesne,mo,1736
Golden Valley,mt,1736
Golden Valley,nd,1736
Lincoln Park,pa,1736
Unionville,ga,1735
Montpelier,in,1735
Lakefield,mn,1735
Unionville,mo,1735
Holley,ny,1735
Village of the Branch,ny,1735
Calico Rock,ar,1734
Kapaau,hi,1734
Kirkland,il,1734
Spring Park,mn,1734
Allentown,nj,1734
Cairo,il,1733
Kingstown,md,1733
Winchester,nh,1733
Mont Alto,pa,1733
Lepanto,ar,1732
Saint Johnsville,ny,1732
Elgin,or,1732
Hancock,md,1731
Shelburne Falls,ma,1731
Red Lake,mn,1731
Copper Canyon,tx,1731
South Park,wy,1731
Wilson,ok,1730
Cheswick,pa,1730
Redwood Valley,ca,1729
McCone,mt,1729
Verplanck,ny,1729
Quincy,ca,1728
Hampton,il,1728
Hagerstown,in,1728
Perryopolis,pa,1728
Wickerham Manor-Fisher,pa,1728
Poquonock Bridge,ct,1727
Calhoun Falls,sc,1727
Lamartine,wi,1727
Whiting,wi,1727
Phillipston,ma,1726
Sparta,nc,1726
Hidden Hills,ca,1725
Wakefield,mi,1725
Lancaster,nh,1725
Franquez,pr,1725
Heidelberg,tx,1725
Whitewright,tx,1725
Panguitch,ut,1725
Ashford,wi,1725
Stony Point,mi,1724
Weston,mo,1724
Romney,wv,1724
Hodgeman,ks,1723
Cade,la,1723
Sylvan Lake,mi,1723
Crooked Lake Park,fl,1722
Prestbury,il,1722
French Lick,in,1722
White Castle,la,1722
Lewisville,wa,1722
Horton,ks,1721
Sebewaing,mi,1721
Cedar Hill,mo,1721
Choteau,mt,1721
Ripley,oh,1721
Ball Ground,ga,1720
Chenoa,il,1720
Twin Lake,mi,1720
Altamont,ny,1720
Fontana,wi,1720
Westwood,ks,1719
Palmyra,me,1719
Arnold Line,ms,1719
Dunlap,oh,1719
Palmyra,wi,1719
White Pigeon,mi,1718
Meredith,nh,1718
Springerville,az,1717
Shutesbury,ma,1717
Skyline Acres,oh,1717
Chapel Hill,tn,1717
Sabinal,tx,1717
Addison,ny,1716
Clatskanie,or,1716
Tremont,pa,1716
North Bennington,vt,1716
West Lawn,pa,1715
Hato Candal,pr,1715
Honey Grove,tx,1715
Lacoochee,fl,1714
Tekamah,ne,1714
Trumansburg,ny,1714
Haines,ak,1713
Cibecue,az,1713
Century,fl,1713
Vernon Center,nj,1713
Crandon,wi,1713
Southport,in,1712
Cassopolis,mi,1712
Dundas,mn,1712
Hamilton,mo,1711
Boronda,ca,1710
Willow Creek,ca,1710
Albany,mo,1710
Jamesport,ny,1710
Sturgeon,pa,1710
Vázquez,pr,1710
Manson,ia,1709
Prairie City,ia,1709
Canby,mn,1709
Olimpo,pr,1709
Manson,wa,1709
New Buffalo,mi,1708
Tuckerman,ar,1707
Dunsmuir,ca,1707
Graton,ca,1707
Sedgwick,ks,1707
Atlantic Beach,ny,1707
Atlantic Beach,nc,1707
Sunray,tx,1707
Westmoreland,nh,1706
Collings Lakes,nj,1706
Shamokin Dam,pa,1706
Buena Vista,ca,1704
Brooklet,ga,1704
Jeffersonville,ky,1704
Rancho Alegre,tx,1704
Gouldsboro,me,1703
Stacy,mn,1703
Fairfax,oh,1703
Palm Aire,fl,1702
Lyndeborough,nh,1702
Lukachukai,az,1701
Midway,ky,1701
Saint David,az,1699
Sneads,fl,1699
Radium Springs,nm,1699
Port Dickinson,ny,1699
Holland,oh,1699
Luis M. Cintron,pr,1699
Bovina,tx,1699
Bourbon,in,1698
Hope,me,1698
Bourbon,mo,1698
De Baca,nm,1698
Garfield,tx,1698
Chatmoss,va,1698
Grandview Plaza,ks,1697
La Luz,nm,1697
Saint Stephen,sc,1697
McMechen,wv,1697
Priest River,id,1696
Chatham,ny,1696
Warsaw,ky,1695
Ashfield,ma,1695
Annandale,nj,1695
La Grulla,tx,1695
Powder River,mt,1694
Tecumseh,ne,1694
Ragland,al,1693
Averill Park,ny,1693
Houghton,ny,1693
Fairforest,sc,1693
Kershaw,sc,1693
Kershaw,sc,1693
Teaticket,ma,1692
Farley,ia,1691
Soap Lake,wa,1691
Dayton,in,1690
Dayton,me,1690
Ridgely,md,1690
Caldwell,oh,1690
Centerburg,oh,1690
Ridgely,tn,1690
Dayton,va,1690
Cross City,fl,1689
Richlands,nc,1689
Lowry Crossing,tx,1689
Havana,fl,1688
Mediapolis,ia,1688
Long Beach,md,1688
Bristol,nh,1688
Jauca,pr,1688
Long Beach,wa,1688
Moville,ia,1687
Lake Camelot,il,1686
Munfordville,ky,1686
Billington Heights,ny,1685
Maury,nc,1685
Romoland,ca,1684
Armada,mi,1684
Kerhonkson,ny,1684
Ledbetter,ky,1683
Splendora,tx,1683
Rock Creek,al,1682
Owenton,ky,1682
Prudenville,mi,1682
Rock Creek,mn,1682
Summit,ms,1682
Blanco,tx,1682
Epping,nh,1681
Franklinville,ny,1681
Patton,pa,1681
West Wenatchee,wa,1681
Enfield,me,1680
Bartonville,tx,1680
Itta Bena,ms,1679
Katonah,ny,1679
Hildebran,nc,1679
Remsen,ia,1678
Pinewood Estates,tx,1678
Victoria,va,1677
Saratoga,wy,1677
Antwerp,oh,1676
Lenox,ma,1675
Chester,nj,1675
Angola on the Lake,ny,1675
Chepachet,ri,1675
Washington Park,fl,1672
Carrier Mills,il,1672
Ridgeville,sc,1672
Davenport,wa,1672
Walla Walla East,wa,1672
Edmonton,ky,1671
Lebanon,nj,1671
Lake City,ia,1670
Bay Springs,ms,1670
Edgeworth,pa,1670
Anna Maria,fl,1669
Pleasantville,ia,1669
Coal Run Village,ky,1669
Watervliet,mi,1669
Plentywood,mt,1669
Bennington,ne,1669
Fort Wadsworth,ny,1669
Mayville,ny,1669
Varnville,sc,1669
Lamar,ar,1668
Estell Manor,nj,1668
Island Heights,nj,1668
Yacolt,wa,1668
Georgiana,al,1667
Bristol,in,1667
Sodus,ny,1667
McConnelsville,oh,1667
Coalgate,ok,1667
Avon,pa,1667
Arcadia,in,1666
Blue Grass,ia,1666
Aurora,mn,1666
Mitchell,ne,1666
Monroe North,wa,1666
Erving,ma,1665
Dundee,ny,1665
Ralls,tx,1665
Channel Lake,il,1664
John Day,or,1664
Syracuse,ks,1663
Bonner-West Riverside,mt,1663
Glen Gardner,nj,1663
Jerauld,sd,1663
Reinbeck,ia,1662
Oak Grove,la,1662
Upper Fruitland,nm,1662
Niverville,ny,1662
Bradford,oh,1662
Bradford,ri,1662
Galesville,wi,1662
Clancy,mt,1661
Daniels,mt,1661
South Charleston,oh,1661
Grand Ronde,or,1661
Burnsville,nc,1660
Franklin Furnace,oh,1660
Valle Vista,az,1659
Le Grand,ca,1659
Forest Lake,il,1659
Seeley Lake,mt,1659
Glouster,oh,1659
Mars,pa,1658
Gaston,sc,1658
Antelope Valley-Crestview,wy,1658
Glendale,ms,1657
Denton,nc,1657
Arapahoe,wy,1656
Cascade-Chipita Park,co,1655
Montverde,fl,1655
Hazelwood,nc,1655
Kinney,tx,1655
East Palatka,fl,1654
Dundy,ne,1654
Chilhowie,va,1654
Stanley,va,1654
Mallory,wv,1654
Sylvan Springs,al,1653
Shoshone,id,1653
Porter Heights,tx,1653
Tchula,ms,1652
Lake Mohawk,oh,1652
Homer City,pa,1652
Hudson,co,1651
Hudson,il,1651
Jerome,il,1651
Daleville,in,1651
Hudson,me,1651
White Sands,nm,1651
Hudson,pa,1651
Mundys Corner,pa,1651
Norris,tn,1651
Wind Point,wi,1651
Greybull,wy,1651
Harvey,mi,1650
Big Timber,mt,1650
Harvey,nd,1650
Dresden,oh,1650
Stinnett,tx,1650
Port Byron,il,1649
Logan,wv,1649
Atlanta,il,1648
Newfield,me,1648
Newfield,nj,1648
Steinway,ny,1648
Bladenboro,nc,1648
Saxapahaw,nc,1648
Batavia,oh,1648
Brandon,vt,1648
Henderson,ga,1647
Vienna,il,1647
Forsyth,mt,1647
Patton Village,tx,1647
Twin Lakes,va,1647
Perry Park,co,1646
Navajo,nm,1645
Hines,or,1645
Harwich Port,ma,1644
Eagleview,pa,1644
Scenic,az,1643
Wadley,ga,1643
Tioga,nd,1643
McEwen,tn,1643
La Pryor,tx,1643
Twin City,ga,1642
Baiting Hollow,ny,1642
Wanchese,nc,1642
Espy,pa,1642
Kentland,in,1641
Amity,or,1641
Whitwell,tn,1641
Serenada,tx,1641
Manchester,ky,1640
Quincy,mi,1640
Manchester,ny,1640
Scotland Neck,nc,1640
Manchester,oh,1640
Canyonville,or,1640
Des Arc,ar,1639
Del Rey,ca,1639
Crested Butte,co,1639
Harlan,ky,1639
Rafael Capo,pr,1639
East Brooklyn,ct,1638
Haubstadt,in,1638
Zwolle,la,1638
Boles Acres,nm,1638
Santa Clara,nm,1638
Weston,oh,1638
Cosmopolis,wa,1638
Roberts,wi,1638
Helena West Side,mt,1637
Princeville,il,1636
Rapids,ny,1636
Princeville,nc,1636
North Lewisburg,oh,1636
Kettle Falls,wa,1636
Montour Falls,ny,1635
Watts Mills,sc,1635
Pelican Bay,tx,1635
Harlan,in,1634
Chesilhurst,nj,1634
Spencer,tn,1634
Belleair Beach,fl,1633
Delavan,il,1633
Depue,il,1633
Nashville,mi,1633
Kingston,ok,1632
Gadsden,sc,1632
Rossville,in,1631
Fryeburg,me,1631
Manhattan,mt,1631
Rand,wv,1631
Smackover,ar,1630
Holley,fl,1630
Bunker Hill,il,1630
Homer,mi,1630
Sun Prairie,mt,1630
Goldens Bridge,ny,1630
Bunker Hill,or,1630
Rhome,tx,1630
Peach Lake,ny,1629
Copeland,ok,1629
Piperton,tn,1629
Gordo,al,1628
Mountain Ranch,ca,1628
Las Maravillas,nm,1628
Granite,ok,1628
Wedgewood,sc,1628
Rocky Top,tn,1628
Quail Creek,tx,1628
Granite,ut,1628
Avila Beach,ca,1627
Cumberland Head,ny,1627
Perry,oh,1627
Church Hill,pa,1627
Johnson City,tx,1627
West Baraboo,wi,1627
Huachuca City,az,1626
Ainsworth,ne,1626
Vernon Valley,nj,1626
Desert Aire,wa,1626
Green Valley,ca,1625
Woodbine,ia,1625
Garden City,mo,1625
Columbus,nm,1625
Comanche,ok,1625
Claysburg,pa,1625
Cressona,pa,1625
Itasca,tx,1625
Weissport East,pa,1624
Pennington Gap,va,1624
Ixonia,wi,1624
Biola,ca,1623
North Liberty,in,1623
Mount Ayr,ia,1623
Warner,ok,1623
East Sahuarita,az,1622
Westhampton,ma,1622
Adrian,mo,1622
Fox Chase,pa,1622
Inverness,al,1621
Penn Valley,ca,1621
Nashua,ia,1621
Pine Knot,ky,1621
Orleans,ma,1621
Wellington,ut,1621
Bolinas,ca,1620
South Dos Palos,ca,1620
Bethel,nc,1620
Goliad,tx,1620
Walnut Grove,ms,1619
Langston,ok,1619
Teutopolis,il,1618
Fincastle,tn,1618
Edmonston,md,1617
Athens,ny,1617
Smith,ks,1616
Crow Agency,mt,1616
Bertram,tx,1616
Plains,tx,1616
North Berwick,me,1615
Murphy,nc,1615
Merlin,or,1615
Mill Hall,pa,1615
Mowbray Mountain,tn,1615
Grandview,tx,1615
Powers Lake,wi,1615
Harpersville,al,1614
Norwood,ny,1614
Hemby Bridge,nc,1614
Earlville,il,1613
Shelbina,mo,1613
Guayabal,pr,1613
Kēōkea,hi,1612
Ovid,mi,1612
Hope Valley,ri,1612
Woodburn,in,1611
Thurmond,nc,1611
Commercial Point,oh,1611
Osgood,in,1610
Francestown,nh,1610
Franklin,tx,1610
Burns Harbor,in,1609
Lexington,ms,1609
Orwell,oh,1609
Tulalip Bay,wa,1609
East Cleveland,tn,1608
Amboy,wa,1608
Leona Valley,ca,1607
Whately,ma,1607
Colrain,ma,1606
Honeyville,ut,1606
Hartley,ia,1605
Cologne,mn,1605
Gallitzin,pa,1605
Harrisville,ri,1605
Las Palmas II,tx,1605
Harbor Beach,mi,1604
Fox Lake,wi,1604
Coldwater,ms,1603
Smith Valley,nv,1603
Culver,in,1602
Alabama,ny,1602
Pender,nc,1602
Culver,or,1602
Niagara,wi,1602
River Hills,wi,1602
Brooklyn,in,1601
Archer City,tx,1601
Porter,me,1600
Gorham,nh,1600
Manteo,nc,1600
Ackley,ia,1599
Wardsville,mo,1599
Mechanicsburg,oh,1599
Langhorne,pa,1599
Maria Antonia,pr,1599
Crystal Falls,mi,1598
Rheems,pa,1598
New Market,al,1597
Union Point,ga,1597
Wilder,id,1597
Estancia,nm,1597
Mason,tn,1597
Wilder,vt,1597
Southern View,il,1596
Montgomery,wv,1596
Ellaville,ga,1595
Livermore Falls,me,1594
Spencerville,md,1594
Ackerman,ms,1594
Crump,tn,1594
Guthrie Center,ia,1593
Owingsville,ky,1593
Senath,mo,1593
Del Rey Oaks,ca,1592
Mayo,sc,1592
Salyersville,ky,1591
Tremont,me,1590
Caledonia,mi,1590
Fort Loramie,oh,1590
Akutan,ak,1589
Goshen,ar,1589
Albion,ne,1589
Wagner,sd,1589
Pewee Valley,ky,1588
Colmar Manor,md,1588
Mountain Lodge Park,ny,1588
Deshler,oh,1588
Apollo,pa,1588
Duchesne,ut,1588
Oakley,ut,1588
Montrose,mi,1587
South Rockwood,mi,1587
Rosebud,sd,1587
Tillson,ny,1586
Walnut Cove,nc,1586
Roaming Shores,oh,1586
Sharon,wi,1586
Southport,ct,1585
Port Barrington,il,1584
Mount Vernon,me,1584
Union City,mi,1584
Springfield,ne,1584
McCrory,ar,1583
Traer,ia,1583
Sumas,wa,1583
Fair Grove,mo,1582
Bridgeport,ne,1582
Bridgeport,ny,1582
Bridgeport,oh,1582
South Amherst,oh,1581
Ballplay,al,1580
Murfreesboro,ar,1580
Canton Valley,ct,1580
Pinehurst,id,1580
Olive Hill,ky,1580
Hillsboro,nd,1580
Cherryville,pa,1580
Shiremanstown,pa,1580
Lookout Mountain,ga,1579
Roodhouse,il,1578
Oakland,pa,1578
Maroa,il,1577
Worthington,ky,1577
Clinton,la,1577
Ogunquit,me,1577
Stratford,wi,1577
Pittsfield,nh,1576
De Soto,il,1575
Decatur,tn,1575
Hughes Springs,tx,1575
Sebree,ky,1574
Mexico,ny,1574
Chadbourn,nc,1574
Snow Hill,nc,1574
Vonore,tn,1574
Gardendale,tx,1574
Darien,ga,1573
Onset,ma,1573
Ocean Park,wa,1573
Darien,wi,1573
East Millinocket,me,1572
Dublin,nh,1572
Smokey Point,wa,1572
Ronceverte,wv,1572
Pagosa Springs,co,1571
Bannockburn,il,1571
Smith Center,ks,1571
Fort Montgomery,ny,1571
South Willard,ut,1571
Palermo,me,1570
Waretown,nj,1569
Laughlin Air Force Base,tx,1569
Poultney,vt,1569
Knightsen,ca,1568
Chester,ga,1568
Adams Center,ny,1568
Palmas,pr,1568
Tornillo,tx,1568
Whitehall,wi,1568
Osburn,id,1567
Monterey Park,nm,1567
Charleston,ny,1567
East Spencer,nc,1567
Westville,ok,1567
Parkston,sd,1567
Carbonville,ut,1567
Moore Haven,fl,1566
Alorton,il,1566
East Bangor,pa,1566
Newport,pa,1566
Shoreacres,tx,1566
Elkhorn,ca,1565
Sparkill,ny,1565
Twin Grove,il,1564
Logansport,la,1564
Nissequogue,ny,1564
Stockdale,tx,1564
Francis,ut,1564
Limestone,il,1563
Worthington Hills,ky,1563
Baidland,pa,1563
Milford,in,1562
Tryon,nc,1562
Random Lake,wi,1561
Leilani Estates,hi,1560
Cherokee,ok,1560
Richland,pa,1560
Taliaferro,ga,1559
Water Mill,ny,1559
Clay,pa,1559
Chester Center,ct,1558
LaBarque Creek,mo,1558
Bryson City,nc,1558
McComb,oh,1558
Ferndale,pa,1558
Mercersburg,pa,1558
Montgomery,pa,1558
Sunnyside-Tahoe City,ca,1557
Richmond,il,1557
Koontz Lake,in,1557
Richmond,me,1557
Richmond,ma,1557
Richmond,mn,1557
Richmond,va,1557
Astor,fl,1556
Golden Valley,nv,1556
Wolcott,ny,1556
First Mesa,az,1555
Douglass,ks,1555
Brass Castle,nj,1555
Lakeshire,mo,1554
Waterflow,nm,1554
Bracey,va,1554
Erie,il,1553
South Wenatchee,wa,1553
Ethete,wy,1553
Manito,il,1552
Nescopeck,pa,1552
Oak Leaf,tx,1552
Warsaw,il,1551
Walcott,ia,1551
Gill,ma,1551
Hallsville,mo,1551
Seaside Park,nj,1551
Waterville,ny,1551
Salem,wv,1551
Grayville,il,1550
Northport,me,1550
Roseto,pa,1549
Medway,me,1548
Granville,ma,1548
Hinsdale,nh,1548
Brookside Village,tx,1548
Genola,ut,1548
McMillin,wa,1547
Choctaw Lake,oh,1546
Runaway Bay,tx,1546
Rural Retreat,va,1546
Cato,wi,1546
Morrisonville,ny,1545
Dale,in,1544
Hamilton,in,1544
Cleary,ms,1544
Moroni,ut,1544
Purdy,wa,1544
Mulberry,ar,1543
Mulberry,in,1543
Slater,ia,1543
Slater,mo,1543
Hebron,ne,1543
Brooklyn Heights,oh,1543
G. L. Garcia,pr,1543
Glenville,wv,1543
Monument Hills,ca,1542
Walnut Grove,ca,1542
Eleanor,wv,1542
Redfield,ar,1541
West Ferriday,la,1541
Monticello,ms,1541
Paxtang,pa,1541
Fulton,tx,1541
Ault Field,wa,1541
Lusk,wy,1541
Crescent City,fl,1540
Winchester,mo,1540
Enfield,nh,1540
Sawyerwood,oh,1540
Ligonier,pa,1540
Bangs,tx,1540
Elk Creek,ky,1539
Elkfork,ky,1539
Hatch,nm,1539
Millersburg,or,1539
Joanna,sc,1539
Claypool,az,1538
Quail Valley,ca,1538
Cementon,pa,1538
Waterford,pa,1538
Lake Hamilton,fl,1537
Mount Pulaski,il,1537
Corning,ia,1537
Orchard Grass Hills,ky,1536
Neligh,ne,1536
Muenster,tx,1536
Stratford,ok,1535
Suárez,pr,1535
Brookston,in,1534
Zilwaukee,mi,1534
Mound Bayou,ms,1534
Crugers,ny,1534
Northlakes,nc,1534
East Berlin,pa,1534
Stockton Springs,me,1533
Calhoun City,ms,1533
Gower,mo,1533
Inverness,co,1532
Bradley,me,1532
Morris,nj,1532
Victory Gardens,nj,1532
New Haven,wv,1532
Augusta,wi,1532
Gordon,ne,1531
Salome,az,1530
Taft Mosswood,ca,1530
North Grosvenor Dale,ct,1530
Greilickville,mi,1530
Young America (historical),mn,1530
Ponder,tx,1530
Adwolf,va,1530
Clio,al,1529
Elk Rapids,mi,1529
Cuba,ny,1529
Connelly Springs,nc,1529
Glen Alpine,nc,1529
Freedom,pa,1529
Englewood,tn,1529
Fairmount Heights,md,1528
New Marlborough,ma,1528
Belle,mo,1528
Crescent,ok,1527
Montrose,pa,1527
De Kalb,tx,1527
Corydon,ia,1526
Curtice,oh,1526
Glendale,wv,1526
Birch Run,mi,1525
Western Lake,tx,1525
Legend Lake,wi,1525
Cannelton,in,1524
Wellman,ia,1524
Colfax,la,1524
Holliday,tx,1524
Plum Creek,va,1524
Marathon,wi,1524
Loveland Park,oh,1523
Friedens,pa,1523
Wilderness Rim,wa,1523
Kaibito,az,1522
Arenas Valley,nm,1522
Herscher,il,1521
Lincolndale,ny,1521
East Canton,oh,1521
Bells,tx,1521
Woodland Hills,ut,1521
Reform,al,1520
Heritage Lake,il,1520
Head of the Harbor,ny,1520
Rosepine,la,1519
Stanton,ne,1519
Caln,pa,1519
Buchanan Dam,tx,1519
Mount Vernon,al,1518
Cactus Flat,az,1518
Unity,nh,1518
Olivet,mi,1517
Hartington,ne,1517
Cedar Glen Lakes,nj,1517
Olivet,nj,1517
Olivet,tn,1517
Watertown,tn,1517
Granger,tx,1517
Jonesboro,il,1516
Virginia,il,1516
Jonesboro,in,1516
Blossburg,pa,1516
Wright,wy,1516
Tylertown,ms,1515
Depoe Bay,or,1515
New Hope,or,1515
Devon,pa,1515
Corazón,pr,1515
Sorrento,la,1514
Winfield,nj,1514
Catawissa,pa,1514
Vance,al,1513
Winchester,il,1513
Hillsdale,mo,1513
Irion,tx,1513
Wallace,ks,1512
Ash Grove,mo,1512
Falmouth Foreside,me,1511
South Thomaston,me,1511
Pine Valley,ca,1510
Holiday Valley,oh,1510
Briarcliff,tx,1510
Kremmling,co,1509
Crothersville,in,1509
Harbor Hills,oh,1509
Donovan Estates,az,1508
Buttonwillow,ca,1508
Toro Canyon,ca,1508
Cornish,me,1508
Mechanicsville,md,1508
West Barnstable,ma,1508
Avis,pa,1508
Groton,sd,1508
Colma,ca,1507
Oakland,ia,1507
New Middletown,oh,1507
Wedgefield,sc,1507
Bruceton,tn,1507
Monette,ar,1506
Allendale,ca,1506
Norwood (historical),mn,1506
Tarkio,mo,1506
Chadwicks,ny,1506
Charlotte,tn,1506
Woodmont,ct,1505
East Dubuque,il,1505
Meade,ks,1505
Río Blanco,pr,1505
Kerens,tx,1505
Fern Acres,hi,1504
Lanark,il,1504
Avoca,ia,1504
Owls Head,me,1504
Marmet,wv,1504
Highpoint,oh,1503
Julian,ca,1502
Columbine Valley,co,1502
Cushing,me,1502
Greene,ny,1502
Chevy Chase Heights,pa,1502
Pine Grove Mills,pa,1502
Holstein,ia,1501
Topaz Ranch Estates,nv,1501
Fort Recovery,oh,1501
Uncasville,ct,1500
Hodgkins,il,1500
Monona,ia,1500
Bismarck,mo,1500
Oak Hill,oh,1500
Minco,ok,1500
Bushland,tx,1500
MacArthur,wv,1500
Dixon,mo,1499
Elizabeth,pa,1499
Rumney,nh,1498
Milroy,pa,1498
Lockney,tx,1498
Prosperity,wv,1498
Cadott,wi,1498
Mayer,az,1497
Shreve,oh,1497
Ramos,pr,1497
Banner Hill,tn,1497
Richland,ga,1496
Shannon,ga,1496
Williamsville,il,1496
Shannon,ms,1496
Versailles,pa,1496
Kersey,co,1495
North Redington Beach,fl,1495
Duenweg,mo,1495
Caddo Mills,tx,1495
Warsaw,va,1495
New Plymouth,id,1494
New Paris,in,1494
New Paris,oh,1494
Celina,tn,1494
Cambridge,wi,1494
Kingston,nj,1493
Meridian,ok,1493
Elizabethville,pa,1493
Toquerville,ut,1493
Nutter Fort,wv,1493
Black Earth,wi,1493
Hawthorne,fl,1492
Luther,ok,1492
Toughkenamon,pa,1492
Crosbyton,tx,1492
Castle Dale,ut,1492
Kenly,nc,1491
Saxonburg,pa,1491
Stevenson,wa,1491
Warren Park,in,1490
Pine Prairie,la,1490
Stanfield,nc,1490
South Carthage,tn,1490
Lyndhurst,va,1490
Great River,ny,1489
Cannon Beach,or,1489
Linntown,pa,1489
Utica,sc,1489
Saint Peter,wi,1489
Peru,me,1488
Peru,ny,1488
Mammoth,az,1487
Rodney Village,de,1487
Lynchburg,oh,1487
West Salem,oh,1487
Duncannon,pa,1487
Wheeler,tx,1487
Cleveland,al,1486
Girardville,pa,1486
Culebra barrio-pueblo,pr,1486
Lluveras,pr,1486
Miranda,pr,1486
Coalville,ut,1486
Ames Lake,wa,1486
Cleveland,wi,1486
Rancho Tehama Reserve,ca,1485
Freeport,me,1485
Ashaway,ri,1485
Benson,ut,1485
Castleton,vt,1485
Aztalan,wi,1485
Bement,il,1484
Zeigler,il,1484
Seabrook Farms,nj,1484
McIntosh,nm,1484
Foresthill,ca,1483
South Coventry,ct,1483
Crystal Lakes,oh,1483
Evadale,tx,1483
Big Bend,wi,1483
Brilliant,oh,1482
Wilson,wy,1482
Chatham,va,1481
Elvins,mo,1480
Windsor,pa,1480
Milam,tx,1480
Marshall,va,1480
Mullens,wv,1480
Lazy Mountain,ak,1479
Lincolnton,ga,1479
Mount Carroll,il,1479
Hiram,me,1479
White Cloud,mi,1479
Macedon,ny,1479
Bremen,oh,1479
Laflin,pa,1479
Baird,tx,1479
North Pekin,il,1478
Dedham,me,1478
Castleton-on-Hudson,ny,1477
Corrigan,tx,1477
Inglis,fl,1476
Rocky Point,nc,1476
Clarks Green,pa,1476
Eureka Mill,sc,1476
Rocky Point,wa,1476
Leoti,ks,1475
Playita Cortada,pr,1475
Battle Ground,in,1474
East Valley,nv,1474
Seadrift,tx,1474
Ferron,ut,1474
Westover,al,1473
Cavetown,md,1473
Pinebluff,nc,1473
Burns,tn,1473
Exmore,va,1473
Orfordville,wi,1473
Newton,al,1472
Woodstock,al,1472
Irwindale,ca,1472
Roseland,fl,1472
Woodstock,me,1472
Dassel,mn,1472
Steelville,mo,1472
Woodstock,nh,1472
Weston Mills,ny,1472
Winlock,wa,1472
Nederland,co,1471
South Palm Beach,fl,1471
Essex,ma,1471
Dewart,pa,1471
Graysville,tn,1471
Nooksack,wa,1471
Ehrenberg,az,1470
Southmont,nc,1470
Bowman,nd,1470
Anna,oh,1470
Oakdale,pa,1470
Tennille,ga,1469
Shepherd,mi,1469
Lebec,ca,1468
Albion,pa,1468
Grill,pa,1468
Hill City,ks,1467
Rollingwood,tx,1467
Flomaton,al,1466
Point of Rocks,md,1466
Hemlock,mi,1466
Schoolcraft,mi,1466
Avon,mn,1466
Dawson,mn,1466
Sandwich,nh,1466
Grandview,oh,1466
Wyoming,de,1465
Logan,ia,1465
Grapeland,tx,1465
Benld,il,1464
New Sarpy,la,1464
Holland,ma,1464
Hardwick,nj,1464
Somerset,oh,1464
Dulac,la,1463
Ortonville,mi,1463
Cleora,ok,1463
East Lexington,va,1463
Madison,mn,1462
Dobson,nc,1462
Garrison,nd,1462
Morris,ok,1462
Black Lick,pa,1462
Darrington,wa,1462
Burton,oh,1461
Powhatan Point,oh,1461
Grand Canyon,az,1460
Taft Southwest (historical),tx,1460
Urbana,ia,1459
Alamosa East,co,1458
Del Norte,co,1458
Rehoboth Beach,de,1458
New Sharon,ia,1458
New Sharon,me,1458
Standish,mi,1458
Concord,va,1458
Balm,fl,1457
Shaw,ms,1457
Foscoe,nc,1457
Dover,tn,1457
Kinsley,ks,1456
Manning,ia,1455
Colwich,ks,1455
Verona,ky,1455
Coloma,mi,1455
Kalida,oh,1455
Leland Grove,il,1454
Roxana,il,1454
Saint Regis Park,ky,1454
West Liberty,oh,1454
Beaver,ok,1454
Uintah,ut,1454
West Liberty,wv,1454
Baldwin,fl,1453
Arlington,oh,1453
